"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Madagascar","MDG","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.4","3.5","3.6","3.6","3.5","3.5","3.4","3.4","3.4","3.5","3.5","3.4","3.4","3.4","3.4","3.4","3.4","3.3","3.4","","","",
"Maldives","MDV","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6","1.4","1.3","1.1","1.1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","","","",
"Middle East & North Africa","MEA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.80617337626032","3.75281861657228","3.67462120217955","3.5197481043327","3.433354025467","3.32747821046","3.19504592820275","3.18742259663807","3.10218430927864","3.0654789056627","3.06880342562302","3.0354281356046","3.00312049902708","2.88329748882659","2.79237663572052","2.71113560676809","2.62842953705546","2.55471791637226","2.52159290284174","2.45942288969212","","","",
"Mexico","MEX","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.4","1.3","1.4","1.3","1.4","1.3","1.5","1.7","1.8","1.7","2","1.9","2","2.3","2.3","2.1","2.2","2.2","2.2","","","",
"Marshall Islands","MHL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0424115896049","9.34143307488149","8.75812624267213","8.58182411435951","8.55024118736383","8.46197174845846","8.11741275407414","7.73953769944869","7.49634273330136","7.28340703293329","7.20128275538253","6.94716898563504","6.5745319664833","6.32875209552569","6.03763857259528","5.88824042513814","5.76751695870133","5.69451060913114","5.78114523176634","5.74050569013029","","","",
"North Macedonia","MKD","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","4.9","5.8","5.2","6.9","4.8","4.9","5.3","5.2","4.8","4","3.7","6","3.9","4.7","4.7","4.7","4.8","4.8","4.8","","","",
"Mali","MLI","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","4","3.9","3.7","3.7","3.7","3.6","3.5","3.6","3.5","3.4","3.3","3.4","3.4","3.3","3.2","3.2","3","3","2.9","","","",
"Malta","MLT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","4.5","3.3","3.8","3.1","2.9","1.8","1.9","1.6","1.6","1.6","2.2","2","2.7","2.4","2.7","2.2","2","2.3","2.3","","","",
"Myanmar","MMR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.3","2.2","2.2","2.2","2.1","2.1","1.9","1.7","1.7","1.5","1.5","1.3","1.3","1.3","1.2","1.2","1.1","1.1","1.1","","","",
"Middle East & North Africa (excluding high income)","MNA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03928960800264","3.98940907697537","3.89734633452533","3.73571462992674","3.63719450260561","3.49664147387743","3.37047322398444","3.36795440486341","3.27048130225219","3.20926253111336","3.19648833372193","3.1429126768026","3.09720011746322","2.95657783433449","2.85851236468834","2.78449921488532","2.70147264025082","2.61808730105941","2.59025343564009","2.52096247226681","","","",
"Montenegro","MNE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2","10.9","11.1","11.4","11.4","11.1","11.2","10.7","10.8","10.8","10.5","10.7","10.9","10.7","10.9","10.9","10.7","10.7","10.7","10.4","","","",
"Mongolia","MNG","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","9.5","9.1","9.2","9.2","9","8.7","8.1","8","8.3","8.2","7.8","7.5","7.1","6.6","6.4","6.2","5.9","5.6","5.4","","","",
"Northern Mariana Islands","MNP","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.7","5.5","5.5","5.5","5.5","5.4","5.3","5.9","6.6","6.9","7.2","7.6","7.1","6.1","5.9","5.6","5.5","5.7","5.7","","","",
"Mauritania","MRT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.7","2.6","2.6","2.6","2.5","2.5","2.4","2.4","2.4","2.3","2.3","2.3","2.3","2.2","2.2","2.2","2.2","2.2","2.2","","","",
"Mauritius","MUS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","6.4","4.8","4","3.9","4.1","4.2","5.2","2","3.5","3.1","3.9","4.4","2.7","4","3.8","2.7","4.1","4.4","2.8","","","",
"Malawi","MWI","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3","4.7","4.1","3.7","3.4","3.1","3.5","3.8","3.8","4","4","3.3","2.8","2.4","2.2","2.2","2.1","2","1.8","1.7","","","",
"Malaysia","MYS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.1","2.1","2.2","2.2","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.2","2.2","2.2","2.3","2.3","","","",
"North America","NAC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61711068407944","4.81720567129944","5.06845326413324","5.1173777688974","5.46847713827746","5.29784713190779","5.4293670847802","5.55874841791707","5.64901792639964","5.71965287322791","5.85910477132505","6.00987578460448","6.10991189515261","6.2198971544349","6.52993508104726","6.80998546758447","6.91977687996527","7.02942084835788","7.09836070134998","7.35644208187821","","","",
"Namibia","NAM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","8.5","8.5","7.9","6.5","7.5","7.8","7.1","5.4","5.5","5","3.8","3.3","3.5","4.6","5.3","4.6","3.9","3.1","3.2","","","",
"New Caledonia","NCL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.6","3.5","3.5","3.4","3.4","3.4","3.4","3.4","3.3","3.4","3.4","3.4","3.4","3.4","3.4","3.3","3.3","3.3","3.3","","","",
"Nigeria","NGA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9","2.9","2.8","2.9","2.8","2.8","2.7","2.6","2.5","2.4","2.3","2.2","2.2","2.1","2","2","2","2","1.9","","","",
"Nicaragua","NIC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.3","2.9","3","2.8","2.3","2.1","2.4","2.8","3","2.3","2.9","2.5","2.5","2.2","2.2","1.8","2.1","2.2","1.9","","","",
"Netherlands","NLD","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4","6.3","6.5","6.3","6.3","6.3","6","5.1","5.6","5.7","5.8","6.2","7","7.5","7.7","7.9","8","8.1","8.5","8.3","","","",
"Norway","NOR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","7.3","6.7","6.7","8.6","8.3","7.5","7.4","7.7","7.4","8","7.7","6.9","7.9","6.7","8.7","8.6","8","7.8","7.7","","","",
"Nepal","NPL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2","2.3","2.3","2.1","2.4","2.3","2.4","2.5","2.5","2.5","2.6","2.6","2.7","2.6","2.7","2.7","2.7","2.7","2.7","","","",
"Nauru","NRU","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","7","6.3","7.8","5.9","6.7","7","6.3","6.5","5.5","7.2","5.5","6.8","7","5.8","6.5","6.3","6.6","6","5.8","","","",
"OECD members","OED","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19203963426744","6.07689972605181","6.28925698322218","6.45012667539124","6.42616076706661","6.40273661010298","6.23066786364284","6.41950814308982","6.48290326029304","6.62625449715546","6.55828966814368","6.60152143519556","6.41101782322098","6.45279537890296","6.38435623730774","6.37719302069518","6.09721698996839","6.09158561482596","6.10382480455707","6.05501740972818","","","",
"Oman","OMN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6","1.6","1.6","1.5","1.5","1.6","1.5","1.4","1.4","1.5","1.4","1.3","1.3","1.2","1.2","1.1","1.1","1","1","","","",
"Other small states","OSS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8453042814388","7.8802091148262","7.75501791867902","7.77904832649171","7.59231104749659","7.72054408450108","8.12178224051907","7.94315875644938","8.16078602384235","7.6539962316582","7.15306217895468","7.06506280090432","7.37908954854978","7.32724362238413","7.63163494116699","7.26611496412106","6.62265045165822","6.12941463401935","5.90945338108592","5.74077339649489","","","",
"Pakistan","PAK","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","4.7","4.8","4.9","4.9","4.8","4.9","4.7","4.7","4.6","4.6","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.4","4.3","","","",
"Panama","PAN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.6","2.2","1.3","2.1","1.5","0.8","1.2","1.9","1.5","1.1","1.2","0.9","0.7","1.1","1.1","1","0.9","1","1","","","",
"Peru","PER","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.1","2","2","1.8","1.8","1.7","1.6","1.6","1.9","1.9","1.8","1.8","1.7","1.6","1.5","1.4","1.4","1.4","1.4","","","",
"Philippines","PHL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.7","0.9","1","0.9","1","0.9","1","1","1.3","1.3","1.5","1.3","1.2","1","1.1","1.1","1.1","1.1","1.2","","","",
"Palau","PLW","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.2","1.2","1.2","1.3","1.3","1.3","1.4","1.3","1.3","1.4","1.4","1.4","1.5","1.6","1.6","1.6","1.5","1.5","1.6","","","",
"Poland","POL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4","4.8","5.6","5","5.1","5.1","4.9","4.6","4.7","5.4","4.8","4.4","4.6","4.8","4.6","4.1","3.4","3.4","3.1","3.1","","","",
"Pre-demographic dividend","PRE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.10767918704503","3.95815847686622","3.83435991641112","3.73560315268581","3.68676696363113","3.65840475624825","3.66350101332381","3.54695697639464","3.50450944483815","3.47235818356736","3.44073812476308","3.34861178105793","3.23187514833464","3.16436179791966","3.02858991794556","2.94609938708557","2.90408149487191","2.83176491217995","2.82032485959282","2.80539601748613","","","",
"Puerto Rico","PRI","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","8.8","8.7","8.3","8.1","8","7.9","8.1","8.3","8.2","8.3","8.4","8.3","8.4","8.4","8.6","8.5","8","7.6","7.6","","","",
"Portugal","PRT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","4","5.2","5.3","5","5.3","5.2","6.6","6.2","6.1","6.6","5.4","5.6","5.9","7","7.8","5.2","6","6.3","5.7","","","",
"Paraguay","PRY","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.5","3.2","2.2","2.9","3.5","2.7","2.6","2.3","2.5","2.2","2.7","3.2","2.8","3.8","3.2","2.8","3.4","3.2","3.2","","","",
"West Bank and Gaza","PSE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.41155988242547","6.2313170967354","6.23577011757395","6.06786449118669","5.77061165054338","5.71383851531625","5.52828563594845","5.54316750165946","5.72570539724754","5.76474515666633","5.72490404520373","5.64376755048221","5.62025460854206","5.54607653382253","5.46635285675531","5.41726837135256","5.36837794417925","5.38352253083349","5.34799482697274","5.33088824648531","","","",
"Post-demographic dividend","PST","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.60131006381674","7.42135417800662","7.65881810651093","7.81517229783747","7.80229597553132","7.76264813049368","7.5478900462698","7.7575986765796","7.80870813067771","7.91130967587876","7.8816882765415","7.90708495580894","7.699772623049","7.71461133229181","7.62697077730951","7.58352881093988","7.31412641094375","7.2850285185957","7.34701900872617","7.29276309600296","","","",
"French Polynesia","PYF","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2","2.2","1.9","1.8","1.7","2.1","2.5","2.3","2.2","2.2","2.1","2","1.8","1.8","1.9","1.8","1.8","1.7","1.7","","","",
"Romania","ROU","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","3.9","4.8","4.7","4.1","4.4","4.5","4.2","4.2","3.6","4.5","3.7","3.5","3.7","3.3","3.5","3.2","3.5","3.3","3.3","","","",
"Russian Federation","RUS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1","15.9","16","15.9","15.4","15.4","14.1","13.5","13.2","12.8","12.6","12","11.6","11.2","11.3","11","10.7","10","9.7","9.1","","","",
"Rwanda","RWA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","8.1","7.4","6.6","5.8","5.5","5.4","5.1","4.8","4.4","4.1","3.9","3.7","3.4","3.4","3.3","3.2","3.1","3","3","","","",
"South Asia","SAS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4359558010082","12.9862028293615","12.2982512610517","11.5445440483421","11.2104560288453","11.3911518472004","11.1087548889762","10.6354611173339","10.3808406682764","10.2207731433716","10.6011096921361","10.437049300433","9.98097026500508","9.65925745381809","9.02216751481359","8.89151702239802","8.72946263819932","8.63509519427481","8.98645982559674","9.05052046425867","","","",
"Saudi Arabia","SAU","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.1","1.1","1.1","1.1","1.1","1.2","1.4","1.5","1.6","1.9","2.2","2.4","2.4","2.4","2.3","2.2","2.1","2","2","","","",
"Sudan","SDN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.2","3.1","3","3","3.2","3.1","3","2.9","2.9","2.9","3","2.9","2.9","2.8","2.8","2.8","2.8","2.8","2.8","","","",
"Senegal","SEN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3.9","3.8","3.9","3.8","3.8","3.7","3.5","3.4","3.4","3.4","3.4","3.5","3.5","3.4","3.3","3.2","3.2","3.1","3","","","",
"Singapore","SGP","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.6","9.8","9","8.5","7.4","8.8","8.1","6.8","6.4","6.7","6.7","8.3","6.1","5.7","5.8","6.4","6.2","6","7.1","","","",
"Solomon Islands","SLB","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.5","1.6","1.7","1.4","1.6","1.6","1.9","2","2","2","2","2","2","2","1.9","1.9","1.9","1.9","1.9","","","",
"Sierra Leone","SLE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.9","4.1","4.2","4.1","4.1","4.4","4.4","4.5","4.6","4.8","4.7","4.8","4.6","4.4","4.2","4.5","4.7","4.9","5.1","","","",
"El Salvador","SLV","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.7","3.2","3.3","2.7","2.8","2","2.6","2.6","2.5","2.2","2.8","2.7","2.4","2.7","2.2","2.3","2.3","2.2","2.1","","","",
"San Marino","SMR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","4","4","4.1","4.2","4.2","4.1","4","4.1","4","3.9","3.9","3.9","3.9","3.9","3.9","3.9","3.9","3.8","3.8","","","",
"Serbia","SRB","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","11.9","11.8","11.3","11.2","11.8","11.1","10","10.4","10.3","8.6","9.7","9.1","8.8","8.4","8.5","8.4","0.8","6.2","6.3","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99074358456973","4.85717035935691","4.80041571643454","4.75297425791694","4.67479462360482","4.59094230688429","4.57471477417107","4.54195274573148","4.61092226909231","4.55241962698027","4.3690116452133","4.13406786612327","3.91752534428781","3.78951877446628","3.68048754865658","3.57598490873248","3.5026039978822","3.38931628407688","3.3347143584677","3.3196883256876","","","",
"South Sudan","SSD","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.1","2","2.1","2.1","2.1","2.1","2.1","2","2","2","1.9","2","1.9","1.9","2","2","2","2","2","","","",
"Sub-Saharan Africa","SSF","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9903518253519","4.85680459347014","4.80004385037093","4.75263331843648","4.67448402402497","4.59064811208984","4.5744248230219","4.54166300915625","4.6106277979516","4.5521287437943","4.36873960851804","4.13382350844736","3.91731480393518","3.78931323874706","3.68029449532011","3.575802285399","3.50243043712037","3.38915509942293","3.3345523105635","3.31953058638778","","","",
"Small states","SST","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.98619639621282","7.04026967319447","6.86211106952918","6.91316426058485","6.73031369323737","6.8045579323302","7.0814996394306","6.9275322163967","7.14914128825059","6.86579580478522","6.45727119040038","6.34218330841004","6.64366103108853","6.61948524556648","6.78087595272686","6.5649006003062","6.08132321165872","5.71616339977391","5.55894194435076","5.44898425902264","","","",
"Sao Tome and Principe","STP","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","1","1","0.7","0.8","0.8","0.9","1","0.9","0.9","0.8","0.8","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.8","","","",
"Suriname","SUR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5","11.3","11","10.7","10.7","10.9","11","11.3","11.5","11.6","11.7","11.2","11.3","11.5","11.5","11.6","11.6","11.6","11.9","11.8","","","",
"Slovak Republic","SVK","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","4.5","4","4.1","4.7","3.9","3.9","4","3.6","2.7","3.9","3.5","3.3","3.2","3.7","3.4","3.4","3.4","3.4","3.4","","","",
"Slovenia","SVN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7","13","11.6","12.8","15.8","11.9","11.9","10.5","8.8","9.8","7.6","8.9","7.7","8.6","6.5","8.9","7.6","8.6","7.9","8.3","","","",
"Sweden","SWE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","10.1","9","9.2","8.7","10.4","9.8","9","9","9.5","8.7","8.9","9.4","10.3","10","9.7","9.6","9.6","9.6","9.5","","","",
"Eswatini","SWZ","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9","20.2","23.9","26","27.1","28","29.1","30.2","30.1","28.8","25.1","21.3","20.4","17.9","13.8","9.5","6.7","5","4.2","4.7","","","",
"Sint Maarten (Dutch part)","SXM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7","1.6","1.7","1.8","1.8","1.8","1.7","1.7","1.6","1.6","1.5","1.6","1.5","1.5","1.5","1.5","1.5","1.4","1.4","","","",
"Syrian Arab Republic","SYR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.6","0.6","0.5","0.6","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","","","",
